,id,track_name,artist_name,artist_pop,artist_genres,album,track_pop,valence,energy,danceability,loudness,speechiness,acousticness,instrumentalness,liveness,mode,key,tempo,duration_ms,time_signature,mood
127,3KzyuX9kfQVILw8xoDDxxT,"Etude, Op. 25 - No. 11 (Winter Wind)",Frédéric Chopin,73,classical,"Etude, Op. 25 - No. 11 (Winter Wind)",41,0.143,0.32,0.421,-12.279,0.0351,0.926,0.916,0.0821,0,9,109.671,225666,4,angry
128,6uEvFCaOqXyEidoO8BZbyh,Du hast,Rammstein,79,alternative metal,Sehnsucht,70,0.716,0.922,0.64,-6.283,0.0385,0.00369,0.055,0.332,0,9,125.105,234227,4,angry
129,4V0he7zYfJLEjfCDfojToB,Seventy Times 7,Brand New,57,emo,Your Favorite Weapon,52,0.423,0.757,0.508,-4.892,0.116,0.041,6.88e-05,0.118,1,8,91.344,213640,4,angry
130,7CpbhqKUedOIrcvc94p60Y,Bodies,Drowning Pool,61,alternative metal,Sinner,75,0.544,0.932,0.656,-3.405,0.0708,0.00347,0.00147,0.144,0,4,130.936,201960,4,angry
131,2W2eaLVKv9NObcLXlYRZZo,Spit It Out,Slipknot,78,alternative metal,Slipknot (10th Anniversary Edition),66,0.534,0.946,0.331,-4.599,0.0775,0.0309,5.62e-06,0.254,1,7,139.965,159773,4,angry
132,4d8BSdhx6WT5GtTOWpv4rh,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],Denzel Curry,72,dark trap,TA13OO,55,0.439,0.799,0.729,-6.136,0.111,0.0573,4.18e-06,0.289,0,11,144.025,240213,4,angry
133,4ycLiPVzE5KamivXrAzGFG,Fuck You,CeeLo Green,64,atl hip hop,The Lady Killer,66,0.738,0.834,0.69,-5.79,0.0566,0.129,0.0,0.136,1,0,127.43,222933,4,angry
134,66UbHESsyfaXdoxlqVBa1T,Song For The Dead,Queens of the Stone Age,68,alternative metal,Songs For The Deaf,50,0.225,0.933,0.339,-5.733,0.0723,0.158,0.416,0.397,1,5,106.566,352440,4,angry
135,1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Deftones,76,alternative metal,Around the Fur,75,0.372,0.781,0.443,-4.277,0.0377,1.33e-05,0.205,0.166,1,1,71.841,214760,4,angry
136,6VQMP36cGNo661Joq1E5ig,The Day Is My Enemy,The Prodigy,64,big beat,The Day Is My Enemy,22,0.554,0.962,0.543,-3.893,0.0545,0.00192,0.00723,0.419,0,11,105.986,265067,4,angry
137,2jmVGWe4MYY1zAAzpFHHcC,Territorial Pissings,Nirvana,80,grunge,Nevermind (Remastered),55,0.108,0.979,0.285,-4.428,0.175,0.000144,0.0,0.334,1,2,182.7,142947,4,angry
138,5t64DllF7A8oIAYOwJTDee,Selling Jesus,Skunk Anansie,52,british alternative rock,Paranoid & Sunburnt,0,0.344,0.956,0.457,-7.55,0.0657,0.00208,3.39e-05,0.104,1,9,119.802,224400,3,angry
139,4LT5UhJwTShLfYzY98bcSt,List Of Demands (Reparations),Saul Williams,41,alternative hip hop,Saul Williams,40,0.169,0.997,0.563,-2.759,0.143,0.43,0.0,0.169,1,2,164.963,198400,4,angry
140,6u91CCTziobh3twCDMBlEk,Rise,Public Image Ltd.,46,alternative rock,Public Image Ltd.,45,0.629,0.873,0.526,-5.28,0.0754,0.00795,7.36e-06,0.339,1,0,86.313,378360,4,angry
141,1QEjjtooij4DkJ6dp3Enu1,Middle Men,Sleaford Mods,45,nottingham hip hop,Divide and Exit,23,0.551,0.836,0.533,-6.666,0.249,0.316,0.0,0.0732,0,8,175.484,152680,4,angry
142,3qcQIZebFCcITpR9E0YGxS,Please Sir,Pitchshifter,34,alternative metal,www.pitchshifter.com,28,0.178,0.982,0.405,-3.665,0.207,0.000125,0.893,0.13,1,4,175.745,224627,4,angry
143,46LgOTFIoXNpNI4j6IKVnx,Terminal Slam,Squarepusher,44,abstract,Be Up A Hello,23,0.243,0.968,0.431,-8.346,0.109,3.18e-05,0.809,0.0929,1,0,180.09,296980,4,angry
144,0IpxRowrGhxHo1zhvmx1ks,Smash,The Offspring,75,alternative metal,Smash,46,0.206,0.000103,0.342,-8.861,0.107,0.0294,7.69e-06,0.324,0,9,80.627,640200,4,angry
145,63dsJOlnppq2FdTMebTNYB,Their Law,The Prodigy,64,big beat,Music for the Jilted Generation,0,0.566,0.962,0.638,-8.467,0.0541,0.00223,0.713,0.309,1,7,119.086,400733,4,angry
146,1nE5sKoQZK2DcdH2V7WqqX,Asbestos Lead Asbestos,World Domination Enterprises,0,uk post-punk,The Warwick Sessions Vol. 1,0,0.696,0.571,0.456,-13.359,0.0429,0.0164,0.0449,0.761,1,6,166.549,163493,4,angry
147,0nLOl4fSiBZKGFla5pLUtf,Ænema,TOOL,69,alternative metal,Ænima,61,0.256,0.849,0.335,-6.927,0.321,0.00193,0.254,0.0928,1,0,181.716,399267,3,angry
148,3G19lVvFje61D7q1uG3QjD,Add It Up,Violent Femmes,56,acoustic punk,Violent Femmes,0,0.649,0.763,0.41,-7.904,0.338,0.274,1.36e-05,0.0553,1,4,172.295,284333,4,angry
149,2fXKyAyPrEa24c6PJyqznF,Common People,Pulp,59,alternative rock,Different Class,69,0.569,0.797,0.314,-9.026,0.038,0.0057,5.59e-05,0.0718,1,0,145.393,351627,4,angry
150,5ptYOK56DFsTJ7Nazk4BRv,Dilate,Ani DiFranco,46,anti-folk,Dilate,18,0.0684,0.417,0.312,-12.057,0.136,0.0399,0.000165,0.109,1,2,49.179,290345,4,angry
151,5Mtt6tZSZA9cXTHGSGpyh0,The Blacker The Berry,Kendrick Lamar,88,conscious hip hop,To Pimp A Butterfly,61,0.27,0.852,0.553,-4.08,0.305,0.00713,0.0,0.463,0,10,176.058,328827,4,angry
152,4cAgkb0ifwn0FSHGXnr4F6,New Slaves,Kanye West,90,chicago rap,Yeezus,64,0.359,0.59,0.506,-4.322,0.076,0.165,1.09e-05,0.096,1,1,141.099,256093,4,angry
153,2OoS1aZFAFscH1cUiKlazH,Refuse / Resist,Sepultura,58,alternative metal,Chaos A.D.,57,0.232,0.953,0.475,-6.951,0.15,0.000291,0.00338,0.104,1,2,118.033,199227,4,angry
154,3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,Michael Jackson,82,pop,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",73,0.731,0.905,0.859,-5.539,0.129,0.205,0.00837,0.322,0,0,89.946,284160,4,angry
155,4rrbptVnZifk4wC5mvNDPm,My War,Black Flag,49,alternative rock,My War,48,0.35,0.503,0.215,-16.318,0.0463,0.65,0.0283,0.098,0,1,186.866,226333,1,angry
156,1zlfdHciUhDwIFCliT40bc,Hate Me,The Distillers,48,punk,Sing Sing Death House,28,0.239,0.972,0.247,-2.371,0.11,0.000398,0.0156,0.078,0,10,89.802,70173,4,angry
157,5okoD2Uu7rP1Nu8IAKQOEl,Fritz's Corner,Local H,51,alternative metal,As Good As Dead,44,0.591,0.873,0.489,-6.026,0.13,0.000109,9.04e-06,0.24,1,9,139.65,171373,4,angry
158,7B7f97vIl5GFcFvp02D0GS,Boilermaker,The Jesus Lizard,33,alternative rock,Liar,0,0.624,0.88,0.39,-8.671,0.0664,0.000239,1.07e-05,0.0961,0,11,103.595,134573,4,angry
159,0LjkRaWMtS3s0xJNqhviEg,Boyfriend,Screaming Females,37,bubblegrunge,What If Someone is Watching Their T.V.?,23,0.294,0.974,0.184,-3.42,0.0969,0.0263,2.04e-06,0.115,0,6,155.337,222560,4,angry
160,6vqJkkPtaNeQ6yx4wLlpXp,Nicaragua,Paint It Black,23,indie punk,Paradise,8,0.394,0.977,0.264,-4.687,0.146,0.000403,1.25e-05,0.149,1,2,138.731,93147,4,angry
161,4LPLOozTsUpkJqIvUqvELN,Ulcer Breakout,Butthole Surfers,50,alternative rock,Electriclarryland,26,0.468,0.992,0.275,-3.283,0.135,0.00535,0.00342,0.0835,1,2,121.52,154800,4,angry
162,68d6gCvA68WvcIYGsQknVv,Baiting the Public,Fucked Up,34,canadian hardcore,Hidden World,13,0.166,0.966,0.2,-4.628,0.0752,2.76e-05,0.00336,0.117,1,6,100.641,356947,4,angry
163,5soMJpcVhSrGrB4prvPL6P,Rip & Tear,Mick Gordon,60,electronic djent,Doom (Original Game Soundtrack),66,0.14,0.882,0.506,-8.683,0.0737,0.000655,0.795,0.174,1,9,107.994,257735,4,angry
164,1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,Rage Against The Machine,70,alternative metal,The Battle Of Los Angeles,70,0.489,0.957,0.599,-5.764,0.188,0.0129,7.06e-05,0.155,1,11,103.68,206200,4,angry
165,48lQegoLqGAzaRLnMwK0mO,Freedom,Rage Against The Machine,70,alternative metal,Rage Against The Machine - XX (20th Anniversary Special Edition),55,0.501,0.678,0.503,-5.552,0.103,0.000893,0.0134,0.348,1,7,112.277,366333,4,angry
166,2rBHnIxbhkMGLpqmsNX91M,Bombtrack,Rage Against The Machine,70,alternative metal,Rage Against The Machine - XX (20th Anniversary Special Edition),65,0.569,0.926,0.459,-3.415,0.155,0.0239,1.93e-05,0.183,1,4,151.534,243453,4,angry
167,3QjQp2bfAvLTCSi8Zhzqis,People of the Sun,Rage Against The Machine,70,alternative metal,Evil Empire,63,0.706,0.871,0.53,-6.361,0.302,0.00407,0.0207,0.272,1,7,93.046,150067,4,angry
168,2qTZMq2MUC20HFGQghNpVF,No Shelter,Rage Against The Machine,70,alternative metal,Godzilla - The Album,48,0.467,0.837,0.598,-8.852,0.0782,0.0108,0.000228,0.136,1,7,99.42,243760,4,angry
169,096zZBLxoPwbVkxhucONMX,New Millennium Cyanide Christ,Meshuggah,55,alternative metal,Chaosphere,0,0.154,0.968,0.359,-5.168,0.121,0.000209,0.00309,0.148,0,10,152.511,335667,4,angry
170,6NxjhUOm66qaQjeCkUUQ0R,Demiurge,Meshuggah,55,alternative metal,Koloss,0,0.0398,0.945,0.208,-5.277,0.0787,3.26e-05,0.79,0.0947,1,1,113.292,372867,4,angry
171,2avbaLPsC6l8nFXBRTS4tk,Dehumanization,Meshuggah,55,alternative metal,Catch Thirtythree,0,0.0638,0.993,0.461,-5.641,0.176,2.19e-06,0.882,0.67,0,5,125.961,175787,1,angry
172,6mi94ysIFFasfpwUNquwqM,Dancers to a Discordant System,Meshuggah,55,alternative metal,Obzen,0,0.142,0.996,0.255,-5.406,0.0911,2.41e-05,0.902,0.181,1,5,93.633,576067,3,angry
173,2lRt1HzIBO0UyZcsIBfhOF,Lethargica,Meshuggah,55,alternative metal,Obzen,0,0.0711,0.966,0.279,-6.293,0.0578,2.96e-05,0.929,0.436,1,5,104.988,347187,3,angry
174,2MnoixTbiXxlhdscEKYcSy,Sit Stay Roll Over,Jinjer,53,slayer,King of Everything,39,0.0448,0.994,0.547,-2.957,0.215,2.48e-05,0.000975,0.261,1,5,110.004,262363,4,angry
175,489tmjoF83YOeyCku1KoWO,Lights Out,Car Bomb,33,american metalcore,Meta,36,0.181,0.951,0.284,-5.134,0.0992,0.000189,0.85,0.369,1,4,104.722,257916,3,angry
176,67FLsDJIE22Rc6lWUIPPsD,Combustion,Meshuggah,55,alternative metal,Obzen,0,0.529,0.997,0.455,-4.992,0.0633,8.36e-06,0.898,0.138,0,1,110.021,248933,4,angry
177,6zqqbngoVI0WxXuLj8Q668,Waiting for the Crash,Ostraca,22,emoviolence,Last,32,0.36,0.896,0.253,-9.963,0.0903,7.16e-05,0.965,0.224,1,8,125.857,217918,4,angry
178,5pw8VLzTikMBxUXhsf7haQ,Selfish Sleep,Lord Snow,19,emoviolence,Solitude,25,0.0899,0.996,0.205,-5.261,0.284,2.78e-05,0.263,0.16,1,8,85.181,77219,4,angry
179,6qSx8gmqFxlBpu6rSu7psc,Keep Those Bristles Clean and Closed II,Jeromes Dream,23,emo,Keep Those Bristles Clean and Closed II,28,0.0942,0.979,0.22,-2.728,0.14,0.00156,0.431,0.146,1,10,158.434,126434,4,angry
180,0oXuBHwDveHoprNZwz4ZY7,Born of Dirt,Senza,15,blackened screamo,Even a Worm Will Turn,22,0.265,0.919,0.205,-3.191,0.162,0.000232,0.89,0.191,1,8,159.402,120987,4,angry
181,2CtWvdHz7zpdEAGvfABHaS,Armors,Youth Funeral,22,blackened hardcore,Heavenward,30,0.708,0.968,0.213,-2.377,0.0485,4.06e-06,0.954,0.0963,1,0,101.642,57179,4,angry
183,1JRI2fYyavap5lSBm4zNSV,As the Mask Begins to Slip,Nuvolascura,26,emoviolence,As We Suffer From Memory & Imagination,29,0.0965,0.932,0.26,-5.408,0.15,5.44e-05,0.2,0.338,1,8,82.142,122420,3,angry
184,1yaHe3TyEajmwIh0Lst4Ow,New Jersey Vs. Valhalla,Orchid,31,emo,Chaos Is Me,33,0.171,0.945,0.0875,-4.167,0.0763,1.94e-06,0.904,0.0725,1,11,165.821,132867,4,angry
185,6pLa7XcKOBDq3CIgMFb7WU,Convoy,Frail Hands,17,emoviolence,Frail Hands,22,0.449,0.898,0.25,-3.62,0.057,7.91e-06,0.521,0.331,1,7,164.791,87615,3,angry
186,3n4DdA67VSgnlFnIWtopaI,Caldera,Crowning,25,chaotic hardcore,Survival / Sickness,36,0.51,0.825,0.283,-4.095,0.0574,1.4e-05,0.806,0.457,1,0,80.552,83476,4,angry
187,6hFmABlOCqLwv4QuWhGWdE,Rome,Ghost Spirit,11,emoviolence,Hourglass,19,0.123,0.993,0.26,-4.391,0.178,1.31e-05,0.000529,0.352,1,5,139.363,123741,4,angry
188,776hWPWgUfHg1ZVCl8dwGy,Insignificance,letters to catalonia,16,emoviolence,Fragmentary,27,0.442,0.84,0.27,-11.501,0.073,0.000321,0.761,0.858,0,11,81.314,83917,4,angry
189,59ouEoRJKkRuJN2byPlm38,"Wrist, Meet Razor",Usurp Synapse,14,emoviolence,Disinformation Fix,18,0.155,0.919,0.238,-8.988,0.0834,4.71e-06,0.98,0.254,0,1,82.25,59107,4,angry
190,2VTKAWRcX5RA2b3rrzSa2P,IV,Youth Novel,14,emoviolence,Turned Around Abruptly Beside a Mirror and Jumped at My Own Reflection,22,0.153,0.611,0.233,-9.03,0.0469,2.53e-06,0.587,0.103,1,2,133.363,195244,3,angry
191,2JypF9sXLaAlD8Pbsvo5ef,Birthday Candles in the Effigy,For Your Health,19,emoviolence,In Spite Of,25,0.148,0.958,0.399,-5.539,0.101,4.56e-05,0.924,0.366,0,5,160.017,127507,3,angry
192,5LdwG9QAiom4tLf9iVymg8,A Year Defined,Setsuko,7,emoviolence,The Shackles Of Birth,15,0.034,0.965,0.241,-5.027,0.12,5.24e-06,0.927,0.354,0,4,105.594,73464,4,angry
193,7oAGyh2Wh7szSETp04xAQn,Systemic,All My Wishes Were Thrown Down a Well and Should Die There,11,emoviolence,In Hopes of a New Tomorrow,18,0.438,0.765,0.316,-8.698,0.321,0.741,5.93e-05,0.369,0,10,164.453,243095,4,angry
194,6KK2T7EwhwPeqYOldEFT2u,War in the Pocket,...and its name was Epyon,12,emoviolence,Self-Titled,21,0.283,0.791,0.384,-11.404,0.0959,0.00199,0.0161,0.118,0,2,85.945,217296,4,angry
195,7IX0gpPA7K7yr8KsPmTOtE,The Journalist,Echelons Aka Unable to Fully Embrace This Happiness,12,emoviolence,The Morning Sun & the End of the World,15,0.0377,0.992,0.164,3.877,0.131,0.0338,0.861,0.347,1,10,85.291,62500,4,angry
196,1SszGs25WubDBIbVoHctAQ,New Year No Me,Binary,6,emoviolence,Fall from Grace Face Down,8,0.0496,0.916,0.0937,-8.48,0.0945,1.32e-06,0.962,0.342,0,11,87.438,144150,3,angry
197,1GTASkyQCD4zCicNOKmFYV,Frame by Frame,Elle,9,emoviolence,She,17,0.321,0.964,0.233,-4.495,0.0701,7.49e-05,0.689,0.0768,1,6,107.168,189857,4,angry
198,3GEpLksmPYgFaJGnURZ5E4,Last Tango in Paris,Wristmeetrazor,26,emoviolence,Replica of a Strange Love,31,0.199,0.913,0.411,-3.473,0.0631,5.63e-05,0.0911,0.408,1,0,87.4,224773,4,angry
199,3SvKA9tLpVSORrheuuuq54,Two,The Spirit of Versailles,10,emoviolence,Discography,13,0.467,0.895,0.3,-7.459,0.0771,0.000237,0.885,0.0714,0,8,115.78,204320,4,angry
200,0g6rd9uUxUwP2xupmEOoXO,chicos digitales,mis sueños son de tu adiós,13,emoviolence,split,20,0.536,0.906,0.381,-5.466,0.0497,0.00326,0.551,0.131,0,2,129.737,80500,3,angry
201,5uDEQsURJAPMuoFmWgfVtB,Fire Escape,Snag,9,blackened screamo,Snag.,16,0.233,0.989,0.247,-4.272,0.193,0.000919,0.605,0.656,1,8,96.96,210396,4,angry
202,5LAFX7LhNGRdwUy7094Ar7,Fine Day to Die,Textbook Traitors,4,emoviolence,You Pull the Strings That Make Us Dance,11,0.194,0.983,0.167,-3.701,0.0749,0.000564,0.182,0.175,1,10,157.931,224080,4,angry
203,1UpwfQWdBuhCLE1DqxgMFo,Saltpeter,Boneflower,14,emoviolence,Armour,15,0.167,0.925,0.183,-5.867,0.0861,1.08e-05,0.915,0.111,1,1,115.096,248880,4,angry
204,4mZl3kaUWNiCgFFyaxcTu8,Unredeemable,Flesh Born,4,blackened hardcore,Faces of the Moving Year,7,0.201,0.957,0.152,-4.057,0.0792,0.000152,0.832,0.101,1,0,149.934,70477,4,angry
205,4ZN5TVz8RFJc36P4hTET7z,Paramourn,Letterbombs,6,emoviolence,3-way split,14,0.23,0.793,0.182,-6.883,0.0933,1.92e-06,0.948,0.519,0,5,99.656,50407,4,angry
206,5p1huHmoCdKVHWI0VfeDOX,The Prodigal Son,Naedr,10,emoviolence,Past Is Prologue,17,0.0776,0.937,0.369,-5.025,0.12,1.04e-06,0.983,0.291,1,7,124.985,73965,4,angry
207,0c2lzwNyJbpS45ComeiZX7,Golden Parachutes,Republic of Dreams,2,emoviolence,Beau Navire / Republic of Dreams,8,0.198,0.951,0.0767,-2.368,0.0781,2.38e-06,0.215,0.59,1,0,175.134,70760,1,angry
208,48UFZ87LPp5PANE4bEIasF,Teresa of the Faint Smile,Terrifying Girls High School,9,emoviolence,Spooky Girls Gymnasium,15,0.0391,0.742,0.252,-10.667,0.0687,0.000314,0.622,0.243,1,9,142.931,163812,4,angry
209,6SofWuWCTiwO8yzc1IKftd,M.P.,Force Fed Glass,2,emoviolence,When Backs Are Turned Knives Are Pulled (Expanded Edition),5,0.0389,0.983,0.258,-6.248,0.11,2.51e-05,0.928,0.169,1,9,100.31,131373,4,angry
210,49TangmIgTaiw8JOEF0V9B,Stuff Is Hard,To Dream of Autumn,1,emoviolence,Split Seven Inch,4,0.181,0.97,0.248,-4.683,0.0642,0.443,0.925,0.278,0,4,92.735,149253,4,angry
211,6st2Ark7n0Ije92vnwE2sf,The Belly of An Architect,Examination Of The...,1,emoviolence,We Are the Architects of Desire,3,0.197,0.945,0.133,-6.016,0.0824,1.41e-06,0.00522,0.24,1,1,207.092,80067,3,angry
212,4HWAre9IWMN4w6Mq6WKhYm,Not Into It. Definitely Over It. (Remastered),Ossifrage,0,emoviolence,"The Cages Aren't Empty, and All the Devils Are Here (Remastered)",2,0.0922,0.869,0.124,-8.439,0.0997,1.83e-05,0.141,0.126,0,9,179.281,120000,3,angry
213,4tx0NkzLjiqkIW940MsK0l,The Stirring of the Wind,Weak Wrists,2,emoviolence,Weak Wrists,6,0.332,0.86,0.524,-5.807,0.0485,0.000139,0.914,0.0594,0,1,113.421,168512,4,angry
214,1T9jOzeg7opjDkOe3nnPgJ,Eighteen,I Don't Want To Know Why The Caged Bird Sings,0,emoviolence,Things Are Getting Better But I Am Still Dead Inside,0,0.312,0.972,0.262,-7.739,0.157,0.00208,0.0786,0.35,1,7,97.711,115914,4,angry
215,2ed35WrNnQKOYhjKu3UrrO,enam,Piet Onthel,3,emoviolence,ambo(l)enitaksu(p)odulu,5,0.223,0.547,0.0978,-8.208,0.052,0.000856,0.93,0.349,1,10,160.378,90534,4,angry
216,22wN6nCqPj0emdA0RM7YB4,Watchmaker,Capacities,1,emoviolence,Capacities,3,0.153,0.995,0.345,-3.406,0.173,1.46e-05,0.828,0.101,1,7,97.807,44075,1,angry
217,5NaQuPfJAlKz8l4mctQ4Qc,Better on My Own,To Languish,0,emoviolence,Sown,1,0.318,0.564,0.316,-13.499,0.0541,0.000143,0.00653,0.563,1,0,166.63,99126,4,angry
218,37MQsARYV6oNTozoR8S50I,Eeydvard,Swimmer's Lungs,0,emoviolence,No Expectations,1,0.387,0.648,0.411,-8.368,0.0397,0.00618,0.876,0.148,1,10,134.354,243893,4,angry
219,7EyJYfVMqNXofys4fkAbMB,Kein Weg Kein Ziel,Kishote,1,emoviolence,Bis Deine Hülle Bricht,2,0.101,0.993,0.384,-3.864,0.171,0.000108,0.659,0.201,1,8,149.974,168689,4,angry
220,6Xj2X2YBzGMpSrT14nV0jT,Third Period,Rochester City Police Department,0,emoviolence,Why Are You at a Party If You're a Cop,0,0.187,0.963,0.246,-4.171,0.0781,0.307,0.00517,0.218,1,11,145.016,97522,3,angry
221,5S0cBiwhl3IYBKb9DBEPfD,The Death of the Family Dog,The New Harmony,0,emoviolence,Song and Rhyme Answers to Children's Everyday Questions,2,0.0751,0.989,0.249,-6.743,0.131,1.55e-05,0.00378,0.272,1,3,75.116,111008,4,angry
222,1gCZgEw9GsDbZg5rsGWeAS,Filo,Tröpical Ice Land,0,emoviolence,C,1,0.101,0.445,0.334,-8.046,0.0421,0.0137,0.703,0.0833,0,4,169.897,282893,3,angry
223,6fWYkQXnn7BicCy297btuQ,Faceless Cowboy,A Trillion Barnacle Lapse,0,emoviolence,Selective Memory,0,0.577,0.688,0.341,-7.01,0.134,0.0224,0.453,0.114,1,0,145.971,256313,4,angry
224,7BnzcV3Q2MzHLcj2xkDXAf,Grendel,Tyranny Of Shaw,0,emoviolence,Mutation,1,0.607,0.785,0.281,-6.16,0.107,2.93e-05,0.88,0.0936,0,8,115.152,42013,4,angry
225,0N4lHI2Gt3jtQym2trpxxm,Ruins,Jowls,0,emoviolence,Cursed,3,0.409,0.965,0.466,-4.858,0.0689,7.08e-06,0.628,0.462,0,4,145.919,101840,4,angry
226,4LeuJ3WfqbEm0TiYOjdm89,House Party,La Luna,9,emoviolence,Always Already,23,0.399,0.963,0.23,-6.18,0.0907,0.000165,0.543,0.684,1,0,97.559,113413,4,angry
227,5joqldeQpGqKhP8HOqQ8Qj,Too Many Puppies,Dianacrawls,2,emoviolence,Too Many Puppies,2,0.0837,0.895,0.271,-9.833,0.215,0.00767,0.736,0.12,1,0,151.591,200672,4,angry
228,6QeP6tT65tFrpKcufeRjlt,This Letter Says Hi You're Already Dead Inside. Bye.,Eva Ras,1,emoviolence,Meni nije svejedno...//...It's not whatever,3,0.0228,0.995,0.252,-10.686,0.0876,0.217,3.25e-06,0.679,1,9,109.909,41677,4,angry
229,42GxPAc1Ju88Mmxi6UfqN1,Fuck Tomorrow,Orbit Cinta Benjamin,0,emoviolence,"Connections, Pt. 1 (A Sixway Split Record)",4,0.0717,0.972,0.244,-5.379,0.156,0.00395,0.91,0.237,1,5,143.029,120767,4,angry
230,0m0404wonUQd11Y5T4Ljbh,Paradox of Choice,Obroa-Skai,0,emoviolence,Obroa-Skai,2,0.0349,0.974,0.116,-4.879,0.155,0.154,0.0098,0.51,1,9,162.085,202710,3,angry
231,2xJYiWT4VGd0qmdzmPeLmG,Hyperborea,Friolento,0,emoviolence,Destroy All Bad Luck,0,0.217,0.893,0.333,-6.267,0.0691,2.71e-05,0.834,0.0948,1,7,98.922,177827,4,angry
232,5BMYgkTgodmNort7uE14Gu,Choke,Knowpeace,0,emoviolence,Revolt,0,0.0522,0.94,0.258,-6.357,0.264,0.00222,0.531,0.197,1,0,91.025,157000,4,angry
233,3RMJK20tBZwXGZAvfOymyx,Inept Inaction,Interference Patterns,0,emoviolence,Null Reference,0,0.304,0.952,0.271,-5.705,0.127,2.69e-05,0.923,0.297,1,3,110.233,108960,4,angry
234,4Ut6Iu67YlQNV1EiePbqse,Less,Diploid,7,blackened hardcore,Glorify,7,0.103,0.937,0.212,-5.144,0.135,7.65e-06,0.83,0.359,0,6,120.724,74520,4,angry
235,1dx88YNCSr2mIMKDhZUnRr,All Bleeding Stops Eventually,Lytic,0,emoviolence,Shizune / Lytic,3,0.0683,0.727,0.307,-8.607,0.0803,0.000139,0.391,0.0812,1,9,97.06,60413,4,angry
236,0CCOxLjFdeiTMQOYkvaqpG,Fighting In A War That Has Already Been Won,Au Contraire,0,emoviolence,Fighting In A War That Has Already Been Won,0,0.542,0.961,0.482,-4.967,0.234,1.39e-05,0.000417,0.286,1,8,115.036,105391,3,angry
237,2NrTYj3FKn5Taqyhattw1B,V.A.L.I.S.,Funeral Parlour,0,emoviolence,Funeral Parlour,0,0.259,0.789,0.325,-6.568,0.082,0.0154,0.0127,0.19,1,8,82.076,173128,4,angry
238,73Mqr5PnMxh29EdNmOwt30,Oh Boy 3:06 AM,Bucky.,1,emoviolence,Oh Boy 3:06 AM,2,0.177,0.645,0.09,-5.015,0.0566,8.74e-05,0.82,0.366,1,10,87.784,117537,4,angry
239,6CXo0esZVSZXGyeTRkBu42,Systematisierung,Svffer,0,emoviolence,Empathist,0,0.035,0.994,0.161,-5.087,0.187,8.8e-06,0.0,0.345,1,5,109.414,128915,4,angry
240,4nC9xLDRxwbYxmy6OW1ssq,Graven,Ostraca,22,emoviolence,Enemy,27,0.0438,0.828,0.155,-6.363,0.078,0.000751,0.85,0.317,0,0,94.276,51327,4,angry
241,02ed1i3AdyEsPiPv1srUM7,Dark Cloud,Lord Snow,19,emoviolence,Solitude,21,0.0475,0.998,0.127,-4.754,0.25,1.13e-05,0.701,0.367,0,0,188.48,99789,4,angry
242,6NvJDS9WdBoqsv8keau8MH,American Robin,Senza,15,blackened screamo,Even a Worm Will Turn,18,0.269,0.93,0.21,-2.884,0.238,0.000477,0.947,0.319,1,0,85.345,78669,4,angry
243,7IOfVfBwBZy6PDFv70JPIJ,It's More Like a Message to You,Jeromes Dream,23,emo,Completed,25,0.145,0.744,0.365,-7.609,0.273,0.0325,0.539,0.241,1,2,68.872,210360,4,angry
244,1j5x0KH2szvfO0jPU2prtS,Perfume,Youth Funeral,22,blackened hardcore,Heavenward,27,0.391,0.863,0.206,-3.932,0.0474,7.6e-05,0.706,0.175,0,2,80.4,70201,4,angry
245,6WhBQ8Vi2HZRtSwz4zCpw8,The hollowed out chest of a dead horse,Pageninetynine,23,emo,Document #8,23,0.334,0.926,0.295,-5.877,0.0831,1.36e-05,0.632,0.086,1,3,132.486,349760,4,angry
246,328BzOHfYIIxs2x1N3IshF,Victory Position,Nuvolascura,26,emoviolence,As We Suffer From Memory & Imagination,28,0.175,0.959,0.337,-4.132,0.157,0.000254,0.853,0.225,1,8,92.529,83340,4,angry
247,2hMmSD4bqTqoPwMaOaNzI7,I Am Nietzche,Orchid,31,emo,Dance Tonight! Revolution Tomorrow!,31,0.157,0.979,0.281,-3.939,0.116,5.15e-05,0.733,0.111,1,8,81.511,158267,3,angry
248,6ailN1eM87n0Dvs7LFWIHo,Snow in June,Frail Hands,17,emoviolence,Frail Hands,20,0.0393,0.957,0.0841,-4.539,0.0966,4.33e-06,0.861,0.153,0,9,170.994,68448,3,angry
249,5iusMf8SNJeHAkelReJXfj,Shangri-La,Crowning,25,chaotic hardcore,Rayau,30,0.3,0.898,0.277,-4.143,0.0588,2.38e-06,0.759,0.155,0,0,164.755,67273,3,angry
250,2eIxRe4TuEEGSJBtGjX18D,"A Riddle, No Answer",Ghost Spirit,11,emoviolence,Hourglass,15,0.231,0.944,0.383,-4.745,0.108,0.0024,0.000398,0.431,0,0,129.521,75361,4,angry
